,GLORIA/CEDRIC,71/02-79/02,"230, 330, 331, 332Series (Except VAN, Include WAGON)",,444007,344014 554022,56110P0101 56110P0125 56110P0126 56110P0500 56110P0525,,444011,554023,56210P0100 56210P0101 56210P0125 56210P0126 56210P1000 56210P1001 56210Y0125,
,,71/02-79/02,"V230, 330, 331 Series (VAN)",,444007,344014 554022,56110Y0100 56110Y0125 56110Y0500 56110Y0525,,444012,344354,56210P0800 56210P0825,
,GLORIA/CEDRIC/28QC,79/06-83/06,"430, P430, N430, H430, R430, S430 (Rear Coil Spring Sus)",,444038,344006 553037,56110V0100 56110V0125 56110V0127 56110V0128 56110V0186,,441008,,56210V0100 56210V0101 56210V0125 56210V0126 56210V0127 56210V0128 56210V0225 56210V0226,
,,79/06-83/06,"W430, WH430 (WAGON;Rear Leaf Spring Sus.)",,444038,344006 553037,56110V0100 56110V0125 56110V0127 56110V0128 56110V0186,,444011,554023,56210P1000 56210P1025,
,,79/03-83/06,"V430, VR430, VH430 (VAN;Rear Leaf Spring Sus.)",,444038,344006 553037,56110V1220 56110V1225,,444012,344354,56210P0800 56210P0825,
,GLORIA/CEDRIC,83/06-87/06,"NY30, HY30, KNY30 (2.0, 2.8D Sedan)",,665054,,54302V5001 54302V5025 54302V5026 54302V5525 54303V5001 54303V5025 54303V5026 54303V5525 56110V5025 56110V5026,,444081,344104 554050,56210V5000 56210V5025 56210V5026 56210V5100 56210V5125,
,,83/06-87/06,"PY30, KPY30 (3.0 Sedan)",,665053,,54302V5027 54302V6925 54303V6900 56110V5027 54302V6900 54303V5027 54303V6925,,444081,344104 554050,56210V5801 56210V5825,
,,83/06-87/06,"WPY30, V#Y30 (Wagon&Van)",,665054,,54302V5025 56110V5025 54303V5025,,444011,554023,56210P1000 56210P1025,
,,87/06-91/05,"Y31, KY31, EY31, TY31, PY31, UY31 (V6/L6 Motor Rear;Independent Axle)",,665081,,5430210V00 5430210V25 5430216V00 5430216V25 5430310V00 5430310V25 5430316V00 5430316V25 5430210V10 5430210V85 5430216V10 5430216V85 5430310V10 5430310V85 5430316V10 5430316V85,,444220,554138,5621010V00 5621010V25,
,,87/06-91/05,"NJY31, UJY31 (L4 Motor, 2.8D Rear;5- Link Axle)",,665081,,5430218V00 5430219V00 5430318V00 5430319V00 5610518V25 5430218V25 5430219V25 5430318V25 5430319V25,,444234,344106,5621018V00 5621035V00 5621018V25 5621035V25,
,,87/06-91/05,SY31,,665081,,5430216V00 5430216V25 5430316V00 5430316V25 5430216V10 5430216V85 5430316V10 5430316V85,,,,,
,,91/06-99/08,SY31,R,,,543020H500 543020H525,,,,562001H300 562001H301 562001H325 562001H326,
,,,,L,,,543030H500 543030H525,,,,,
,,99/08-,SY31 (VG30S),,,,54302VR300 54302VR325,,444234,344106,56200VR300 56200VR325,
,,91/06-95/06,"Y32, PAY32, PBY32, PY32, UY32(V6/L6 Motor All, Rear I.R.S.or Rigid Axle)",,,,561050P025,,,341319,562100P300 562100P500 562100P325 562100P525,
,FUGA / INFINITI M35 / INFINITI M45,05/03-,Y50,R,,341441,56110EG002 56110EG00C 56110EG00D 56110EG00E 56110EG00K 56110EG025 E6A10EG00D,,,349053,56210EG012 56210EG025 56210EG30A E6B10EG30A,
,,,,L,,341442,56111EG002 56111EG00C 56111EG00D 56111EG00E 56111EG00K 56111EG025 E6111EG00E E6A11EG00D,,,,,
,,05/05-05/07,Y50,R,,,E6110EG01A,,,,56210AG001 56210EG00J,
,,,,L,,,E6111EG01A,,,,,
,,05/07-,Y50,R,,,56110EG00D,,,,56210AG001 56210EG00J,
,,,,L,,,56111EG00D,,,,,
,PRESIDENT,67-82,"150, 250, 251, 252Series",,444007,,5611073001 5611073026 56110F0825 56110F1725,,444198,,5621073001 5621073026 56210F0800 56210F0825 56210F0826,
,SILVIA,75/10-79/02,"S10, 11 Series",,665011,365012,54302N5025 54303N5025,,443097,553054,56210N5000 56210N5025 56210N5026,
,SILVIA/GAZELLE,79/02-83/07,"S110, PS110, KS110, US110",,,,54302N8220 54302N8226 54302N8420 54302N8427 54302N9426 54303N8225 54303N8227 54303N8425 54303N9425 54302N8225 54302N8227 54302N8425 54302N9425 54303N8220 54303N8226 54303N8420 54303N8427 54303N9426,,,553023,56210N8200 56210N8225 56210N8226 56210N9400 56210N9425 56210N9426 56210N9450 56210N9451,
,,83/08-88/05,JS12(Rear;4-Link Axle),,665043,365013,5430201F25 5430301F25 5430206F25 5430306F25,,,,5621001F00 5621001F26 5621008F27 5621001F25 5621008F25,
,,83/08-88/05,"RS12, US12, BS12 (Rear;Independent Axle)",,665043,365013,5430204F25 5430204F26 5430214F25 5430230F25 5430304F25 5430304F26 5430314F25 5430330F25,,,343210,5621004F20 5621004F26 5621004F28 5621022F26 5621004F25 5621004F27 5621022F25 5621030F25,
,200SX/SILVIA,88/05-91/01,S13,R,,331003,5430238F00 5430238F25 5430239F00 5430239F25 5430240F00 5430240F25 5430238F01 5430238F26 5430239F01 5430239F26 5430240F01 5430240F26,,,341099,5621035F10 5621035F11 5621035F12 5621035F13 5621035F27 5621035F28 5621035F29 5621035F86 5621035F87,
,,,,L,,331004,5430338F00 5430338F25 5430339F00 5430339F25 5430340F00 5430340F25 5430338F01 5430338F26 5430339F01 5430339F26 5430340F01 5430340F26,,,,,
,,91/01-93/09,"PS13, RS13",R,,331003,5430252F00 5430254F00 5430255F00 5430252F25 5430254F25 5430255F25,,,341099,5621040F00 5621044F00 5621050F00 5621050F26 5621052F25 5621055F00 5621040F25 5621044F25 5621050F25 5621052F00 5621052F26 5621055F25,
,,,,L,,331005,5430352F00 5430354F00 5430355F00 5430352F25 5430354F25 5430355F25,,,,,
,,93/10-99/07,S14,R,,334184,5430265F00 5430269F00 5430269F25 5430270F10 5430265F25 5430269F10 5430269F26 5430274F00,,,341222,5621019U00 5621019U25 5621019U27 5621065F25 5621066F25 5621070F00 5621070F85 5621019U01 5621019U26 5621065F00 5621066F00 5621066F26 5621070F26,
,,,,L,,334185,5430365F00 5430369F00 5430369F25 5430370F10 5430365F25 5430369F10 5430369F26 5430374F00,,,,,
,,00/11 -,S15,R,,331023,5430285F25 5430291F25 5430285F26,,,341350,5621091F01 5621091F25,
,,,,L,,331024,5430385F25 5430391F25 5430385F26,,,,,
,280ZX/FAIRLADY,78/10-80/12,"HS130, S130, HGS130, GS130",,665015,365013,54302P6500 54302P6525 54303P6500 54303P6525,,,341012 551008,56210P6500 56210P6525 56210P6526,
,,81/01-81/09,"HS130, S130, HGS130, GS130",,665015,365013,54302P6500 54302P6525 54303P6500 54303P6525,,,551007,56210P8825,
,,81/10-83/09,"HS130, S130, HGS130, GS130",,665043,365013,54302P9425 54303P9425,,,,56210P9425,
,300ZX/FAIRLADY,83/09-89/07,Z31,,,365056,5430201P25 5430220P25 5430222P21 5430222P28 5430320P00 5430322P00 5430322P25 5610520P00 5610522P00 5610522P25 5430220P00 5430222P00 5430222P25 5430301P25 5430320P25 5430322P21 5430322P28 5610520P25 5610522P21 5610522P28,,,554104,5621006P00 5621006P10 5621006P25 5621009P00 5621009P25 5621022P10 5621022P25 5621023P00 5621023P25,
,,89/07-96,"Z32, GZ32, CZ32",R,,341149,5611033P12 5611033P21 5611033P26 5611033P86 5611037P25 5611043P85 5611033P20 5611033P25 5611033P85 5611037P00 5611043P01,,,341151,5621033P12 5621033P26 5621037P25 5621043P02 5621043P26 5621043P86 5621033P25 5621037P00 5621043P01 5621043P25 5621043P85,
,,,,L,,341150,5611033P20 5611133P12 5611133P25 5611133P86 5611137P25 5611143P85 5611033P85 5611133P21 5611137P00 5611143P01,,,,,
,350ZX/FAIRLADY,02/12-03/07,Z33,R,,341428,56110CD004 56110CD027,,,349047,56210CD701 56210CD726,
,,,,L,,341429,56110CD005 56110CD028,,,,,
,,03/07-,Z33,R,,341366,56110CD700 56110CD725,,,344455,56210CD021 56210CD026 56210CD701 56210CD726,
,,,,L,,341367,56110CD701 56110CD726,,,,,
,PRAIRIE,82/08-88/08,"BM10, PM10, VBM10Mini Van",R,633046,333034,5430201R25 5430204R11 5430204R25 5430208R25,,,343225,5621008R05 5621008R15 5621008R28 5621008R86 5621008R88,
,,,,L,633047,333035,5430301R25 5430304R11 5430304R25 5430308R25,,,,,
,,88/10-94/07,M11 (2WD)Mini Van,R,,334160,5430232R00 5430232R25 5430235R25 5430250R00 5430250R25 5430252R00 5430252R25,,,363065,5530232R00 5530232R25 5530235R00 5530235R25 5530332R00 5530332R25 5530335R00 5530335R25 5620532R00,
,,,,L,,334161,5430332R00 5430332R25 5430335R25 5430350R00 5430350R25 5430352R00 5430352R25,,,,,
,,88/10-94/07,NM11 (4WD) Mini Van,R,,334160,5430240R01 5430240R26 5430242R00 5430242R10 5430242R25 5430242R26 5430244R00 5430244R25,R,,,5530242R00 5530242R10 5530242R25 5530242R26,
,,,,L,,334161,5430340R01 5430340R26 5430342R00 5430342R10 5430342R25 5430342R26 5430344R00 5430344R25,L,,,5530342R00 5530342R10 5530342R25 5530342R26,
,LIBERTY/PRAIRIE LIBERTY,98/11-01/05,M13(2WD),R,,334382,54302WF528,R,,341357,56210WF101 56210WF110 56210WF125 56210WF126,
,,,,L,,334383,54303WF528,L,,341358,56211WF126,
,R'NESSA,97/10-01,N33(2WD)2.0Mini Van,R,,,543025V006 543025V027,,,343389,562105V001 562105V010 562105V026 562105V027,
,,,,L,,,543035V006 543035V027,,,,,
,,97/10-01,NN33(4WD)2.0Turbo/ 2.4Mini Van,,,,,,,343390,562105V201 562105V210 562105V226 562105V227,
,VANETTE SERENA/SERENA,91/06-95/05,C23(Made in Japan) Rear Multi Link Suspension,R,633198,,543020C025 543020C070 543020C029,,444131,554098,562100C721 562100C725,
,,,,L,633199,,543030C025 543030C070 543030C029,,,,,
,,92/07-96/05,C23(Made in Spain) Rear Multi LinK Suspension,R,634074,334142,543028C801 543028C825 543029C104 543029C125 543028C802 543028C826 543029C114 543029C126,,444131,554098,562109C105 562109C125 562109C126,
,,,,L,634075,334143,543038C801 543038C825 543039C104 543039C125 543038C802 543038C826 543039C114 543039C126,,,,,
,,92/07-,C23(Made in Spain) Rear Rigid Axle,R,634074,334142,543029C004 543029C503 543029C525 543029C025 543029C504 543029C526,,443149,343213,562107C002 562107C025 562109C002 562109C025 562109C026,
,,,,L,634075,334143,543039C004 543039C503 543039C525 543039C025 543039C504 543039C526,,,,,
,,92/07-94/07,C23 for General,R,,,543020C004 543025C002 543025C008 543025C025 543025C086 543025C088 543020C026 543025C004 543025C009 543025C070 543025C087 543025C129,,444131,554098,562100C721 562100C725,
,,,,L,,,543030C004 543035C002 543035C008 543035C025 543035C086 543035C088 543030C026 543035C004 543035C009 543035C070 543035C087 543035C129,,,,,
,VANETTE SERENA/SERENA,94/07-97/12,C23 for General,R,,,543020C004 543025C002 543025C008 543025C025 543025C086 543025C088 543020C026 543025C004 543025C009 543025C070 543025C087 543025C129,,,344405,562105C002 562105C025,
,,,,L,,,543030C004 543035C002 543035C008 543035C025 543035C086 543035C088 543030C026 543035C004 543035C009 543035C070 543035C087 543035C129,,,,,
,,97-,KVC23 w/o Adjustable sus. for Mexico,R,,333404,543025C065 543025C095 543025C125 543025C127 543025C067 543025C096 543025C126 543025C128,,,344405,562105C002 562105C003 562105C025 562105C027,
,,,,L,,333405,543035C065 543035C095 543035C125 543035C127 543035C067 543035C096 543035C126 543035C128,,,,,
,,99/08-00/10,C24(2WD/4WD),R,,334421,543024N002 543024N004 543024N013 543024N027 543024N085 543024N003 543024N012 543024N025 543024N028 543024N086,,,343422,562104N003 562104N011 562104N012 562104N025 562104N027 562104N085 562104N086 56210CX000 56210CX025,
,,,,L,,334422,543034N002 543034N004 543034N013 543034N027 543034N085 543034N003 543034N012 543034N025 543034N028 543034N086,,,,,
,,00/10-,C24(2WD/4WD),R,,,543024N100 543024N125,,,343422,562104N003 562104N011 562104N012 562104N025 562104N027 562104N085 562104N086 56210CX000 56210CX025,
,,,,L,,,543034N100 543034N125,,,,,
,X-TRAIL,01/10-,T30,R,,334360,543028H600 543028H625 543028H700 543028H725,R,,334362,553028H304 553028H326 553028H600 553028H625,
,,,,L,,334361,543038H600 543038H625 543038H725,L,,334363,553038H600 553038H625,
,,07-,"T31 2.0/2.5L, 2.0LDci",R,,339198,54302JG02A 54302JG72A E4302JG01A E4302JG71A,,,349078,56210JG02A 56210JY01B E6B10JG01A,
,,,,L,,339199,54303JG02A 54303JG72A E4303JG01A E4303JG71A,,,,,
,QASHQAI/DUALIS,06/12-,"1.6/2.0L, 1.5LDci",R,,339196,54302JE21A E4302JD01A,,,349079,56210JD02A 56210JD73A E6210JD02A E6210JD73A,
,,,,L,,339197,54303JE21A E4303JD01A,,,,,
,,06/12-,2.0LDci,R,,339196,54302JD73A E4302JD73A,,,349079,56210JD02A 56210JD73A E6210JD02A E6210JD73A,
,,,,L,,339197,54303JD73A E4303JD73A,,,,,
,,08/03-,2.0L For China,R,,339196,54302JE21AC107,,,349097,56210JE21AC107,
,,,,L,,339197,54303JE21AC107,,,,,
,ROGUE,07/04-,S 2.5 GAS L4,R,,339196,54302JM00A E4302JM00A,,,349097,56210JE21A 56210JM01A E6210JM01A,
,,,,L,,339197,54303JM00A E4303JM00A,,,,,
,LARGO,93/05-96/10,NW30/VNW30 (4WD) 2.4/2.0DMini Van/Van,R,,333352,543025C525 543025C526,,,344390,562105C502 562105C525 562105C527,
,,,,L,,333353,543035C525 543035C526,,,,,
,PRESAGE/BASSARA,98/06-03/05,U34(2WD)2.5/3.0Mini Van,,,,,,,343389,56210AD001 56210AD004 56210AD027 56210AD029,
,,98/06-03/05,NU34(4WD)2.5/3.0Mini Van,,,,,,,343390,56210AD301 56210AD304 56210AD327 56210AD329,
,,05/02-,U31 (2WD),R,,,54302CN003 54302CN025,,,,56210CN002 56210CN025,
,,,,L,,,54303CN003 54303CN025,,,,,
,,05/02-,U31 (4WD),R,,,54302CN003 54302CN025,,,,56210CN002 E6210CN00A,
,,,,L,,,54303CN003 54303CN025,,,,,
,ELGRAND,04/08-,E51 for Hong Kong,R,,335046,54302WL010 54302WL020 54302WL021 54302WL026 54302WL027 54302WL028 54302WL085,,,344478,56210WL010 56210WL020 56210WL026 56210WL027 56210WL085 56210WL600 56210WL625,
,,,,L,,335047,54303WL010 54303WL020 54303WL021 54303WL026 54303WL027 54303WL028 54303WL085,,,,,
,QUEST,93-98,"Motor;V6-3L, Mini Van",R,,334486,F3XA18A181CE F3XY18124E,,,344055,,
,,,,L,,334487,F3XA18B027CE F3XY18124F,,,,,
,,04-05,S/SE/SL Minivan 3.5L for U.S.A.,R,,334454,543025Z001,,,344479,562105Z000 562105Z001,
,,,,L,,334455,543035Z001,,,,,
,,05/04-,V42 for China,R,,334454,54302ZF70A 54302ZF725,,,344479,562105Z001 562105Z026,
,,,,L,,334455,54303ZF70A 54303ZF725,,,,,
,DATSUN TRUCK (Pick-up)/520,65-67,"U520, V520",,443078,343208 553275,5611014800 5611014825,,443357,553095,5621015225 5621015305 5621015325,
,DATSUN TRUCK (Pick-up)/520/521,65-78,"456, 520, 521, N521, G520, G521, GN521, U521, V531, UN521, VN521, 620, G620, N620, GN620",,443078,343208 553275,56110B9325 56110B9500 56110B9525 56110B9526,,443151,343339 553096,5621014800 5621014805 5621014825 5621014900 5621014905 5621014925 5621020801 5621020825 5621020826 56210B5001 56210B9325 56210B9525 5621020827 56210B5025 56210B9500 56210B9526,
,DATSUN TRUCK (Pick-up)/620,71 -79/09,"UN620, V620",,443078,343208 553275,56110B5001 56110B5025 56110B5026 56110B5600 56110B5625,,443358,553301,56210B5600 56210B5625,
,DATSUN TRUCK (Pick-up)/720,79/10-85/08,720 (2WD),,443080,343338 553292,5611001W00 5611001W25 5611001W26 5611001W50 5611003W00 5611003W25 5611003W50 5611004W00 5611004W50 5611020W00 5611020W25,,443151,343339 553096,5621001W20 5621001W25 5621001W26 5621001W50 5621010W01 5621010W10 5621010W27 5621010W51 56210B9500 56210B9525 56210B9526,
,,83/10-85/08,720 (2WD),,443349,343373,5611010W00 5611010W25 5611018W00 5611018W25 5611025W00 5611025W25,,443151,343339 553096,5621025W00 5621025W01 5621025W25 5621025W26 5621025W27 5621025W51 5621026W00 5621026W25 5621026W50,
,,79/10-81/12,Y720(4WD),,443239,343366 553152,5611050W01 5611050W25 5611050W26 5611050W51 5611051W01,,443079,343340 553098,5621041W00 5621041W25,
,,82/01 -85/08,Y720(4WD),,443227,343365 553286,5611041W01 5611041W25,,443179,343214 553120,5620030W01 5621042W00 5621042W25 5621050W00 5621050W25,
,DATSUN TRUCK (Pick-up)/NAVARA,85/08-98/02,GD21 (2WD),,443238,343342 553159,5611025G00 5611025G25 5611025G26,,443226,343343 553154,5621025G00 5621025G25 5621025G26 5621025G27,
,,85/08-98/02,MD21 (4WD),,443239,343366 553152,5611031G25 5611035G00 5611035G25 5611086G00 5611086G25,,443240,343367 553153,5621031G00 5621031G25 5621035G00 5621035G25,
,,85/08-98/02,D21,,443344,,5611001G00 5611001G25 5611001G27,,443184,343118 344023,5621001G00 5621001G25 5621010G00 5621010G25,
,,85/08-98/02,D21,,444208,,5611036G00 5611036G25,,,,,
,,97/02-99/07,D22 NA20S,,443238,343342 553159,5611025G00 5611025G85,,443226,343343 553154,5620025G00 5620025G25,
,,99/07-05/07,D22 KA24DE (2WD),,,344475 554340,561103S100 561103S125,,443226,343343 553154,5620025G00 5620025G25,
,,01/11-,D22 KA24DE (4WD) for General,,,344475 554340,561103S100 561103S125,,443240,343367 553153,5620035G10 5620035G26,
,DATSUN TRUCK (Pick-up)/NAVARA,98/02-,"D22(2.4, 2.5TD 2WD)",,443238,343342 553159,5611025G00 5611025G25 5611025G27 5611025G50 5611025G85,,443226,343343 553154,5620025G00 5620025G25 5621025G00 5621025G25 5621025G27,
,,98/02-,"D22(2.4, 2.5TD 4WD)",,443293,343369 553228,561102S600 561102S625 561102S650 561103S525 561103S560 561103S570,,443240,343367 553153,5620035G00 5620035G25 5621035G00 5621035G25 5621035G26,
,,01/02-,D22(4WD) Ute for Australia,,,344475,56110VK600,,,344490,56200VK200 56210VK600,
,,04/10-05/07,D22,,,344475,56110VK610 56110VK626,,,343325,56200VK510 56200VK526.,
,,06/12-07/05,D22 KA24DE (2WD) for General,,443238,343342 553159,E611025G0B,,443405,343444,5620025G0A E620025G0A,
,,07/08-,D40,,,,E6110EB70B,,,,E6200EB70D,
,,07/10-,D40,,,,E6110EB71B,,,,E6200EB70C,
,,07/08-,"D40 4LNG, YD25DDTI",,,,E6110EB71A,,,345067 555051,E6200EB71A,
,FRONTIER/KING CAB/DATSUN TRUCK,98-,D22(2WD) for Central & South America,,,,561102S627,,,,562102S625,
,,98-,D22(4WD) for Central & South America,,443293,343369 553228,561103S525 561103S560 561103S570,,,,562003S625,
,,98-,D22(4WD) for Central & South America,,,,561103S100 561103S125 561103S150,,,,,
,,03-,D22(4WD) for Asean,,443344,,5611001G00 5611001G25 5611001G27 5611001G50 561103S500,,,,,
,,03-04,D22(4WD) 3.3L King Cab for North America,,,344469 554331,561108Z415 561108Z428 561108Z600 561108Z625,,,344015 554041,562008Z415 562008Z428,
,,04-,D22(2WD) 2.4L for North America,,,344468 554330,561101Z600 561101Z625,,444323,344429 554173,562008Z410 562008Z427,
,FRONTIER,04 - 05/09,"XE, LE, SE for USA",,,341467,56110ZP00A 56110ZP025,,,345067 555051,56200ZP00A 56200ZP025,
,,05/09-06,"XE, LE, SE off road package for USA",,,341467,56110EA802 56110EA825,,,345067 555051,56200ZP00A 56200ZP025,
,,07-,SE crew cab for USA,,,341467,56110ZP90A E6110ZP90A,,,345067 555051,56200ZP00A 56200ZP025,
,XTERRA,05-06,"S, SE, X RWD for USA",,,341468,56110EA012 56110EA027,,,345075,56200EA00B 56200EA025,
,,05-06,"S, SE 4WD for USA",,,341468,56110EA012 56110EA027,,,345068 555052,56200EA285,
,,05-06,off road RWD/4WD for USA,,,341468,56110EA028 56110EA02B,,,345068 555052,56200EA220 56200EA286,
,PALADIN,03/02-,D22W(2WD) for China,,444270,,561103S125 561109S500,,444130,,56210G9801 56210G9825,
,,03/02-,D22W(4WD) for China,,,344475 554340,561109S510,,,344476 554341,562009S510,
,TERRANO/PATHFINDER,86/08-,"WBYD21, WNYD21, VBYD21",,443253,343244 553170,5611041G00 5611041G25 5611045G00 5611045G25,,443183,343245 553111,5621041G00 5621041G25 5621045G00 5621045G25 5621046G00 5621046G25,
,,87/10-93,"WBYD21, WNYD21, WHYD21, VBYD21 (Euro & N.America)",,444102,344200 554070,5611046G00 5611046G25 5611046G60,,443183,343245 553111,5621041G00 5621041G25 5621045G00 5621045G25 5621046G00 5621046G25,
,TERRANO/PATHFINDER/INFINITI QX4,95/09-99/01,"LR50, PR50",R,,335015,543020W000 543020W025 543020W086 543021W203 543021W223 543020W002 543020W085 543021W200 543021W220 543021W286,,443294,343388 554129,562000W001 562000W025 562001W200 562001W220 562001W225 562001W226 562100W001 562101W200 562101W220,
,,,,L,,335016,543021W286 543030W002 543030W029 543030W086 543031W200 543031W220 543031W225 543031W227 543030W000 543030W025 543030W085 543030W089 543031W203 543031W223 543031W226 543031W228,,,,,
,,97/05-99/01,R50,R,635011,335022,543020W001 543020W027 543020W089 543021W226 543021W228 543020W003 543020W029 543021W225 543021W227 543021W285,,443294,343388 554129,562000W001 562000W025 562001W200 562001W220 562001W225 562001W226 562100W001 562101W200 562101W220,
,,,,L,635012,335023,543021W285 543030W003 543030W001 543030W027,,,,,
,,99/02-,R50 for EU,R,,335030,543022W101 543022W125 543022W500 543022W525 543023W400 543024W900 543022W102 543022W126 543022W501 543022W526 543023W485 543024W985,,443363,343379 553303,562002W110 562002W126 562002W500 562002W525 562102W110 562102W500,
,,,,L,,335031,543032W101 543032W125 543032W500 543032W525 543033W400 543034W900 543032W102 543032W126 543032W501 543032W526 543033W485 543034W985,,,,,
,,99/02-,R50 for ME,R,,335032,543023W401 543024W901 543023W425 543024W925,,443363,343379 553303,562002W110 562002W126 562002W500 562002W525 562102W110 562102W500,
,,,,L,,335033,543033W401 543034W901 543033W425 543034W925,,,,,
,,01/08-02/07,R50 for General,R,,335032,543023W401 543023W425,,,343379 553303,562004W000 562004W025,
,,,,L,,335033,543033W401 543033W425,,,,,
,PATHFINDER,05/03-,R51 for EU,,,341461,56100EB31B 56100EB34A,,,345056,56200EA511,
,,05-08,exc. Offroad package for USA,,,341468,56110EA003 56110EA026,,,345056 555057,56200EA501 56200EA525,
,TERRANOI/MISTRAL,93-,R20,,444102,344200 554070,561100F004 561100F026 561100F056 561100F627 561100X050 561107F601 561100F006 561100F027 561100F605 561100F655 561100X450 561107F626,,443295,343355 553230,562100F028 562100F628 562100X825 562100X925,
,INFINITI FX35/FX45,06/08-,S50,R,,339055,54302CG085 54302CG725 54302CL025,,,349027,56210CG025 56210CG725 56210CL025,
,,,,L,,339056,54303CG085 54303CG725 54303CL025,,,,,
,MURANO,03-,"TZ50 2.5L FF, PZ50 3.5L FF, PNZ50 3.5L 4WD",R,,334380,54300CA002 54300CA004 54300CA102 54300CB00A 54300CB10A 54300CB20A 54302CA025 54302CA125 54302CB00A 54302CB025 54302CB10A E4302CB10A 54300CA003 54300CA100 54300CB000 54300CB101 54300CB200 54302CA000 54302CA100 54302CB000 54302CB00J 54302CB100 54302CB125,,,344439,56210CA000 56210CA001 56210CA025 56210CA026 56210CB000 56210CB025 56210CB800 56210CB825,
,,,,L,,334381,54301CA000 54301CA003 54301CA100 54301CB000 54301CB200 54303CA025 54303CA125 54303CB025 54303CB125 54301CA002 54301CA004 54301CA102 54301CB101 54303CA000 54303CA100 54303CB000 54303CB100,,,,,
,,06/01 -,Z50 for General,R,,339070,54300CB69E 54300CC00A 54300CC40B 54302CA000 54302CB69E 54302CC40A E4302CC40A E4C02CC40A,,,344439,56210CB000 56210CB025,
,,,,L,,339071,54301CB69E 54301CC00A 54301CC40B 54303CA000 54303CB69E 54303CC40A E4303CC40A E4C03CC40A,,,,,
,,08-09,V6 3.5 Lts 2WD & 4WD 265 Hp,R,,339188,543021AA0 543021AA1A 543021AN0A E43021AA0C E43021AN0A 543021AA0B 543021AB0B E43021AA0B E43021AA1A,,,349092,562101AA0B 562101AA0C 562101AA1A 562101AN0A E62101AA0B E62101AA0C E62101AA1A E62101AN0A,
,,,,L,,339189,543031AA0B 543031AA1A 543031AN0A E43031AA0C E43031AN0A 543031AA0C 543031AB0B E43031AA0B E43031AA1A,,,,,
,PATROL/SAFARI,61-71,"60, VG60Series",,443083,553265,5611044025 5611046501 5611046525,,443083,553265,5611044025 5611046501 5611046525,
,,71 -79/09,"60, VG60Series",,444189,553267,5611061500,,443083,553265,5611044025 5611046501 5611046525 56210C4225,
,,79/11 -82/06,"K160, KR160, JR160, UR160",,443153,554034,56110C6001 56110C6002 56110C6003 56110C6025 56110C6026 56110C6027,,,554035,56210C6001 56210C6002 56210C6025 56210C6026,
,,79/11 -82/06,"VRG160, V/T/J160GR, F160, FG160",,443153,554034,56110C6001 56110C6002 56110C6003 56110C6025 56110C6026 56110C6027,,443155,554036,56210C6201 56210C6225 56210C6227 56210C6260,
,,79/11 -82/06,W/L/K160GR,,443153,554034,56110C6001 56110C6002 56110C6003 56110C6025 56110C6026 56110C6027,,443361,554144,56210C6027 56210C6060,
,,80/06-82/06,"KR160, JR160, VRG160",,443153,554034,56110C6001 56110C6002 56110C6003 56110C6025 56110C6026 56110C6027,,443330,,56210C5500 56210C5525,
,,82/07-87/10,"160, KR160, JR160, VRG160, J/K/T160R",,444052,344323 554037,56110C7600 56110C7601 56110C7625 56110C7627 56110C7651 56110C8200 56110C8225 56110C8250 56110C9400 56110C9425,,444232,554038,56210C7500 56210C7525 56210C8525 56210C8527 56210C8560 56210C8561,
,,82/07-87/10,"KR/M160R, WG160G, KR160, JR160, VRG160",,444052,344323 554037,56110C7600 56110C7601 56110C7625 56110C7627 56110C7651 56110C8200 56110C8225 56110C8250 56110C9400 56110C9425,,444231,,56210C7600 56210C7601 56210C7625 56210C7627 56210C8200 56210C8201 56210C8226 56210C8228,
,,82/07-87/10,"T160Q, V/T160, J160L",,444052,344323 554037,56110C7601 56110C7627 56110C8200 56110C8225,,444230,554036,56210C7700 56210C7725 56210C8500 56210C8501 56210C8526 56210C8528,
,,82/07-87/10,"WM160G, W160R",,444052,344323 554037,56110C7601 56110C7627 56110C8200 56110C8225,,444230,554144,56210C7900 56210C7925 56210C8225 56210C8227 56210C8260 56210C8261,
,,87/10-93/08,"KRY60, ARGY60, VRY60, VRGY60",,444195,344360 554093,5611001J00 5611001J25 5611006J00 5611006J25,,445053,345007 555006,5621001J00 5621001J25,
,,87/10-,FGY60,,444219,344349 554137,5611010J00 5611010J25,,444229,344350 554143,5621010J00 5621010J25,
,,88/09-,"YRY60, WRGY60, WRY60, WGY60, YGY60, VRGY60",,,344360 554093,5611021J00 5611021J25 5611022J00 5611022J25,,,345007 555006,5621021J00 5621021J25 5621022J00 5621022J25 5621051N01 5621051N26,
,,89/09-91/10,Y60(TB42/TD42),,,,5611001J26 5611006J26,,445053,345007 555006,5621001J10 5621001J26,
,,91/10-,"Y60, L.W.B. with Rear Coil Spring Sus.",,444159,344360 554112,5611039J00 5611039J25,,,345029,5621039J00 5621039J26,
,,97/10-,"Y61 2.8TurboDiesel (RD28T), 4.2Diesel (TD42), 4.2TurboDiesel (TD42T), 4.0(TB45E)",,444159,344360 554112,5611039J00 5611039J25 56110VB010 56110VB026 56110VB700 56110VB725,,444160,344361 554113,56200VB060 56200VB085 56210VB010 56210VB026,
